customer_id,name,register_date,loyalty_member,customer_category,preferred_branch,preferred_city,visits_last_year,avg_spend,estimated_total_spend,loyalty_points,last_visit,satisfaction_score,nps_score,survey_comment,acquisition_channel,accepts_promotions
CLI-00491,Laura González,2024-11-08,False,Ocasional,Ciudad de México Sur,Ciudad de México,2,241.36,482.72,0.0,2026-01-04,5,7,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-00492,Fernando Flores,2024-10-13,False,Frecuente,León,León,7,261.21,1828.47,0.0,2025-12-31,1,4,El lugar estaba muy ruidoso,Recomendación,False
CLI-00493,Carlos Díaz,2025-11-20,True,VIP,León,León,14,80.0,1120.0,112.0,2025-12-07,5,10,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,True
CLI-00494,Roberto Cruz,2025-06-17,True,VIP,Tijuana,Tijuana,15,228.22,3423.3,342.0,2026-01-05,5,7,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-00495,Sandra Rodríguez,2025-07-26,True,VIP,León,León,22,163.71,3601.62,360.0,2026-01-23,4,7,Ambiente muy agradable para familia,Publicidad,True
CLI-00496,Carlos López,2025-03-05,False,Ocasional,Guadalajara,Guadalajara,2,270.8,541.6,0.0,2025-11-27,5,7,"Siempre regreso, nunca decepciona",Recomendación,False
CLI-00497,Sandra González,2024-08-09,False,Frecuente,Tijuana,Tijuana,7,451.09,3157.63,0.0,2025-12-11,2,3,El estacionamiento es muy pequeño,Redes Sociales,False
CLI-00498,Ana López,2025-11-04,False,Frecuente,Puebla,Puebla,9,345.27,3107.43,0.0,2025-12-13,5,9,Comida fresca y bien preparada,Recomendación,False
CLI-00499,Carlos García,2024-08-06,True,Frecuente,Cancún,Cancún,10,285.25,2852.5,285.0,2025-11-29,5,10,Recomiendo ampliamente este lugar,Recomendación,True
CLI-00500,Mónica Sánchez,2024-03-20,False,Frecuente,Tijuana,Tijuana,6,370.05,2220.3,0.0,2025-12-11,5,9,El mole es espectacular,Recomendación,False
CLI-00501,Ricardo Torres,2025-08-23,False,Frecuente,Ciudad de México Sur,Ciudad de México,10,146.61,1466.1,0.0,2026-01-04,5,9,El mole es espectacular,Publicidad,False
CLI-00502,Ana González,2025-10-18,False,Regular,Cancún,Cancún,3,216.91,650.73,0.0,2026-01-07,1,2,Precios un poco elevados para la porción,Recomendación,True
CLI-00503,Juan Rodríguez,2025-05-25,True,VIP,León,León,13,189.74,2466.62,246.0,2026-01-17,5,9,Comida fresca y bien preparada,Publicidad,False
CLI-00504,Eduardo López,2024-11-12,True,VIP,León,León,19,214.74,4080.06,408.0,2025-11-17,5,9,Los tacos al pastor son los mejores de la ciudad,Google,True
CLI-00505,Eduardo López,2024-06-19,False,Regular,Tijuana,Tijuana,4,266.68,1066.72,0.0,2026-01-29,4,7,El servicio fue muy rápido y amable,Publicidad,True
CLI-00506,Verónica Díaz,2025-12-28,False,Ocasional,Guadalajara,Guadalajara,1,80.0,80.0,0.0,2025-12-18,5,8,"Excelente comida, muy auténtica",Ubicación,False
CLI-00507,Sandra Flores,2025-12-30,True,Frecuente,Cancún,Cancún,11,224.99,2474.89,247.0,2025-12-21,5,7,El servicio fue muy rápido y amable,Ubicación,True
CLI-00508,Laura Ramírez,2026-01-01,True,VIP,Tijuana,Tijuana,12,208.21,2498.52,249.0,2025-12-17,4,8,Comida fresca y bien preparada,Publicidad,False
CLI-00509,Diana Hernández,2025-11-02,False,Frecuente,León,León,10,225.0,2250.0,0.0,2025-12-05,3,6,"Comida aceptable, nada extraordinario",Ubicación,True
CLI-00510,Verónica Hernández,2025-07-05,False,Regular,Cancún,Cancún,4,412.44,1649.76,0.0,2025-11-21,5,8,Ambiente muy agradable para familia,Recomendación,False
CLI-00511,Eduardo Gómez,2024-11-11,False,Regular,Monterrey,Monterrey,4,332.48,1329.92,0.0,2026-01-21,5,9,Personal muy atento y profesional,Recomendación,True
CLI-00512,Sandra Gómez,2024-10-15,True,Frecuente,Mérida,Mérida,8,319.97,2559.76,255.0,2025-11-22,5,9,Ambiente muy agradable para familia,Recomendación,False
CLI-00513,Ana García,2025-07-26,False,Regular,Monterrey,Monterrey,3,383.73,1151.19,0.0,2026-01-06,4,8,Comida fresca y bien preparada,Redes Sociales,False
CLI-00514,Carlos López,2025-06-25,False,Regular,Tijuana,Tijuana,4,335.67,1342.68,0.0,2025-12-03,5,7,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-00515,Fernando García,2025-09-27,False,Frecuente,Mérida,Mérida,8,162.86,1302.88,0.0,2025-11-09,1,1,El baño necesita limpieza,Recomendación,True
CLI-00516,Claudia Hernández,2024-03-04,True,VIP,Tijuana,Tijuana,21,249.3,5235.3,523.0,2025-12-28,5,8,El servicio fue muy rápido y amable,Ubicación,False
CLI-00517,Diana González,2024-09-18,False,Frecuente,Mérida,Mérida,7,228.9,1602.3,0.0,2025-11-28,5,7,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-00518,Luis Díaz,2024-06-27,False,Frecuente,Tijuana,Tijuana,11,258.34,2841.74,0.0,2025-11-04,2,3,El lugar estaba muy ruidoso,Redes Sociales,True
CLI-00519,Mónica Hernández,2024-12-13,False,Regular,Ciudad de México Centro,Ciudad de México,3,323.4,970.2,0.0,2025-12-15,5,10,El mole es espectacular,Publicidad,True
CLI-00520,Laura Rivera,2024-10-01,False,Regular,Ciudad de México Sur,Ciudad de México,3,148.86,446.58,0.0,2026-01-05,5,9,"Siempre regreso, nunca decepciona",Redes Sociales,True
CLI-00521,Luis Hernández,2024-02-15,False,Frecuente,Monterrey,Monterrey,10,361.18,3611.8,0.0,2025-12-07,4,7,Precios justos y porciones generosas,Recomendación,False
CLI-00522,Gabriela González,2025-04-03,False,Ocasional,León,León,1,237.34,237.34,0.0,2025-11-12,5,10,Personal muy atento y profesional,Recomendación,True
CLI-00523,Diana Díaz,2024-05-25,False,Ocasional,Puebla,Puebla,2,243.25,486.5,0.0,2025-11-13,4,10,Personal muy atento y profesional,Recomendación,True
CLI-00524,Sandra García,2024-02-06,False,Frecuente,León,León,8,197.78,1582.24,0.0,2025-11-29,5,9,Precios justos y porciones generosas,Recomendación,True
CLI-00525,Diana Torres,2024-04-20,False,Frecuente,Ciudad de México Sur,Ciudad de México,9,245.82,2212.38,0.0,2025-11-28,4,9,Ambiente muy agradable para familia,Recomendación,True
CLI-00526,Alejandro Sánchez,2025-06-05,True,VIP,Mérida,Mérida,21,225.33,4731.93,473.0,2025-12-11,4,7,"Siempre regreso, nunca decepciona",Publicidad,False
CLI-00527,Gabriela Ortiz,2024-04-23,True,VIP,Puebla,Puebla,15,298.84,4482.6,448.0,2026-01-10,4,10,"Excelente comida, muy auténtica",Redes Sociales,False
CLI-00528,Fernando Hernández,2025-08-13,True,Frecuente,Ciudad de México Centro,Ciudad de México,10,263.01,2630.1,263.0,2025-12-04,3,5,Cumple con lo básico,Ubicación,True
CLI-00529,Gabriela Ortiz,2025-07-03,False,Ocasional,Ciudad de México Centro,Ciudad de México,1,247.73,247.73,0.0,2025-12-28,4,9,Comida fresca y bien preparada,Publicidad,True
CLI-00530,Ana Sánchez,2025-06-22,True,VIP,Tijuana,Tijuana,23,158.07,3635.61,363.0,2025-11-07,5,7,Comida fresca y bien preparada,Google,True
CLI-00531,Gabriela Ortiz,2025-04-09,False,Frecuente,León,León,10,208.15,2081.5,0.0,2026-01-18,5,9,Personal muy atento y profesional,Redes Sociales,True
CLI-00532,Patricia García,2025-11-15,True,VIP,Mérida,Mérida,16,191.64,3066.24,306.0,2026-01-31,4,8,"Excelente comida, muy auténtica",Publicidad,True
CLI-00533,Claudia Gómez,2024-05-02,False,Ocasional,Cancún,Cancún,2,280.26,560.52,0.0,2025-12-17,4,8,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00534,Claudia Gómez,2025-06-20,True,VIP,Tijuana,Tijuana,13,256.55,3335.15,333.0,2025-12-06,4,9,Recomiendo ampliamente este lugar,Ubicación,True
CLI-00535,Luis Rodríguez,2024-07-08,False,Ocasional,Mérida,Mérida,1,376.55,376.55,0.0,2025-12-02,5,8,El servicio fue muy rápido y amable,Publicidad,True
CLI-00536,José García,2025-08-30,True,VIP,Monterrey,Monterrey,18,346.97,6245.46,624.0,2026-01-25,4,8,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-00537,Gabriela Torres,2024-05-03,False,Regular,Puebla,Puebla,3,383.9,1151.7,0.0,2026-01-26,4,10,Recomiendo ampliamente este lugar,Ubicación,True
CLI-00538,Fernando Díaz,2025-02-28,False,Frecuente,Cancún,Cancún,6,231.99,1391.94,0.0,2026-01-27,4,10,Los tacos al pastor son los mejores de la ciudad,Google,True
CLI-00539,Carlos López,2024-10-13,False,Frecuente,Querétaro,Querétaro,10,207.45,2074.5,0.0,2025-12-01,4,8,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00540,Verónica Hernández,2025-12-25,True,Frecuente,Guadalajara,Guadalajara,8,228.4,1827.2,182.0,2025-12-20,4,8,Recomiendo ampliamente este lugar,Recomendación,True
CLI-00541,Gabriela Reyes,2024-08-29,False,Frecuente,Puebla,Puebla,8,163.73,1309.84,0.0,2025-12-13,5,9,Precios justos y porciones generosas,Ubicación,True
CLI-00542,Fernando Rivera,2025-07-12,False,Frecuente,León,León,7,370.8,2595.6,0.0,2026-01-19,5,8,"Siempre regreso, nunca decepciona",Redes Sociales,True
CLI-00543,Fernando García,2025-01-26,False,Regular,Ciudad de México Sur,Ciudad de México,3,122.95,368.85,0.0,2025-12-18,5,8,Precios justos y porciones generosas,Ubicación,True
CLI-00544,Diana Rodríguez,2024-02-28,True,VIP,Monterrey,Monterrey,17,421.36,7163.12,716.0,2026-01-08,4,7,Los tacos al pastor son los mejores de la ciudad,Recomendación,False
CLI-00545,Juan Morales,2025-07-26,True,VIP,Guadalajara,Guadalajara,19,215.65,4097.35,409.0,2025-12-08,4,9,Personal muy atento y profesional,Publicidad,True
CLI-00546,Sandra Sánchez,2024-06-14,False,Frecuente,Tijuana,Tijuana,6,164.15,984.9,0.0,2025-12-21,4,8,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-00547,Gabriela Hernández,2025-09-21,False,Regular,Querétaro,Querétaro,3,264.48,793.44,0.0,2025-12-11,3,5,Lugar promedio para comer,Redes Sociales,False
CLI-00548,Fernando Morales,2025-11-07,False,Frecuente,Ciudad de México Sur,Ciudad de México,8,291.68,2333.44,0.0,2025-12-19,4,7,El servicio fue muy rápido y amable,Ubicación,True
CLI-00549,José Rivera,2024-09-24,False,Regular,Ciudad de México Sur,Ciudad de México,5,173.6,868.0,0.0,2025-12-23,4,9,Personal muy atento y profesional,Redes Sociales,True
CLI-00550,Claudia Pérez,2024-07-10,False,Regular,Guadalajara,Guadalajara,5,101.58,507.9,0.0,2025-12-25,5,7,Personal muy atento y profesional,Recomendación,False
CLI-00551,Alejandro López,2025-06-12,False,Frecuente,Puebla,Puebla,10,168.78,1687.8,0.0,2025-12-29,4,9,Personal muy atento y profesional,Publicidad,False
CLI-00552,Diana Pérez,2024-07-04,True,VIP,Monterrey,Monterrey,20,263.64,5272.8,527.0,2026-01-28,3,5,"Ni bueno ni malo, regular",Recomendación,True
CLI-00553,Eduardo Pérez,2024-03-14,False,Regular,Ciudad de México Sur,Ciudad de México,4,328.77,1315.08,0.0,2025-11-26,2,5,El lugar estaba muy ruidoso,Redes Sociales,False
CLI-00554,Verónica Rodríguez,2024-06-11,False,Frecuente,Tijuana,Tijuana,9,356.04,3204.36,0.0,2026-01-23,3,6,"Servicio normal, sin quejas",Recomendación,False
CLI-00555,Mónica Ortiz,2024-10-14,False,Regular,Ciudad de México Centro,Ciudad de México,5,171.82,859.1,0.0,2026-01-08,5,9,Comida fresca y bien preparada,Recomendación,False
CLI-00556,Fernando Hernández,2024-02-26,True,VIP,Puebla,Puebla,18,241.84,4353.12,435.0,2026-01-04,5,9,"Siempre regreso, nunca decepciona",Ubicación,False
CLI-00557,Mónica Cruz,2025-01-03,True,VIP,Tijuana,Tijuana,23,249.34,5734.82,573.0,2025-12-08,5,10,El servicio fue muy rápido y amable,Google,True
CLI-00558,Roberto Gómez,2025-07-20,False,Frecuente,Mérida,Mérida,8,254.56,2036.48,0.0,2025-11-17,3,6,Cumple con lo básico,Redes Sociales,True
CLI-00559,Juan Torres,2024-04-23,True,Frecuente,Cancún,Cancún,9,262.81,2365.29,236.0,2025-11-19,4,9,Recomiendo ampliamente este lugar,Recomendación,False
CLI-00560,Verónica Ramírez,2024-05-11,False,Ocasional,Querétaro,Querétaro,1,203.31,203.31,0.0,2025-11-19,5,7,Recomiendo ampliamente este lugar,Recomendación,False
CLI-00561,Ana Rodríguez,2025-05-14,False,Frecuente,Tijuana,Tijuana,6,201.06,1206.36,0.0,2025-11-19,4,7,Personal muy atento y profesional,Publicidad,True
CLI-00562,Patricia Flores,2024-11-09,True,VIP,Ciudad de México Sur,Ciudad de México,22,268.22,5900.84,590.0,2025-11-08,4,9,Recomiendo ampliamente este lugar,Redes Sociales,False
CLI-00563,Laura Torres,2024-04-08,False,Frecuente,Tijuana,Tijuana,9,372.6,3353.4,0.0,2025-11-07,5,10,Precios justos y porciones generosas,Redes Sociales,True
CLI-00564,Alejandro Hernández,2024-03-23,False,Frecuente,Querétaro,Querétaro,8,141.27,1130.16,0.0,2025-11-19,3,6,Lugar promedio para comer,Redes Sociales,False
CLI-00565,Carlos Cruz,2025-08-09,False,Ocasional,León,León,1,307.05,307.05,0.0,2026-01-22,3,6,"Servicio normal, sin quejas",Recomendación,False
CLI-00566,Alejandro Ortiz,2024-07-10,False,Regular,Ciudad de México Sur,Ciudad de México,3,305.24,915.72,0.0,2025-11-23,5,8,Precios justos y porciones generosas,Recomendación,True
CLI-00567,Alejandro Martínez,2025-03-02,False,Frecuente,Querétaro,Querétaro,10,215.17,2151.7,0.0,2025-12-29,4,9,Comida fresca y bien preparada,Recomendación,False
CLI-00568,Roberto Pérez,2024-07-16,False,Frecuente,Guadalajara,Guadalajara,9,233.44,2100.96,0.0,2026-01-18,4,7,El mole es espectacular,Publicidad,True
CLI-00569,Miguel García,2024-07-02,True,VIP,Tijuana,Tijuana,15,203.32,3049.8,304.0,2026-01-17,5,7,El mole es espectacular,Publicidad,True
CLI-00570,Diana Morales,2024-05-22,False,Regular,Ciudad de México Sur,Ciudad de México,5,155.31,776.55,0.0,2026-01-30,4,7,"Siempre regreso, nunca decepciona",Publicidad,False
CLI-00571,Diana Hernández,2025-11-15,False,Frecuente,Mérida,Mérida,8,289.98,2319.84,0.0,2025-12-15,3,6,"Ni bueno ni malo, regular",Recomendación,True
CLI-00572,Verónica Díaz,2024-03-30,False,Frecuente,Monterrey,Monterrey,6,364.7,2188.2,0.0,2025-11-08,5,9,El servicio fue muy rápido y amable,Ubicación,False
CLI-00573,Sandra García,2025-06-17,False,Ocasional,Mérida,Mérida,1,212.27,212.27,0.0,2026-01-15,4,10,"Siempre regreso, nunca decepciona",Ubicación,True
CLI-00574,Ana López,2025-04-23,False,Ocasional,León,León,2,267.61,535.22,0.0,2025-11-24,4,8,"Excelente comida, muy auténtica",Recomendación,False
CLI-00575,Mónica Torres,2025-04-28,True,VIP,Querétaro,Querétaro,16,346.74,5547.84,554.0,2025-12-08,2,1,La comida llegó fría,Redes Sociales,True
CLI-00576,Eduardo Flores,2025-11-20,False,Frecuente,Ciudad de México Sur,Ciudad de México,9,275.98,2483.82,0.0,2025-12-26,5,9,El servicio fue muy rápido y amable,Publicidad,True
CLI-00577,Carlos Torres,2025-10-23,True,Frecuente,Mérida,Mérida,11,351.06,3861.66,386.0,2025-12-19,3,7,Cumple con lo básico,Recomendación,False
CLI-00578,Eduardo Morales,2025-10-14,True,Frecuente,Cancún,Cancún,9,365.41,3288.69,328.0,2026-01-04,5,9,Personal muy atento y profesional,Recomendación,True
CLI-00579,Diana Gómez,2024-04-09,False,Frecuente,Monterrey,Monterrey,6,364.48,2186.88,0.0,2026-01-24,3,7,"Servicio normal, sin quejas",Redes Sociales,True
CLI-00580,Fernando Ortiz,2024-03-25,False,Ocasional,Cancún,Cancún,2,343.27,686.54,0.0,2025-12-25,4,10,"Siempre regreso, nunca decepciona",Recomendación,False
CLI-00581,Juan Flores,2024-08-21,False,Regular,Cancún,Cancún,4,320.42,1281.68,0.0,2025-11-20,4,8,Recomiendo ampliamente este lugar,Publicidad,True
CLI-00582,Ana López,2025-11-20,False,Frecuente,Monterrey,Monterrey,7,243.63,1705.41,0.0,2025-11-08,2,2,La música estaba muy alta,Recomendación,False
CLI-00583,Patricia Morales,2024-06-24,False,Ocasional,Mérida,Mérida,1,153.33,153.33,0.0,2025-11-16,5,10,Los tacos al pastor son los mejores de la ciudad,Recomendación,False
CLI-00584,Ricardo Díaz,2024-07-18,True,VIP,Monterrey,Monterrey,14,196.86,2756.04,275.0,2026-01-21,3,6,"Servicio normal, sin quejas",Redes Sociales,False
CLI-00585,Roberto Martínez,2025-09-17,False,Ocasional,Cancún,Cancún,2,321.33,642.66,0.0,2025-11-13,4,10,"Excelente comida, muy auténtica",Redes Sociales,False
CLI-00586,Fernando Pérez,2025-11-20,False,Frecuente,Puebla,Puebla,7,109.2,764.4,0.0,2025-12-15,5,7,Precios justos y porciones generosas,Ubicación,True
CLI-00587,Sandra Ortiz,2025-04-07,True,Frecuente,Mérida,Mérida,11,266.57,2932.27,293.0,2026-01-13,4,10,"Excelente comida, muy auténtica",Publicidad,True
CLI-00588,Verónica González,2024-03-25,False,Ocasional,Tijuana,Tijuana,2,264.88,529.76,0.0,2025-12-29,4,9,Precios justos y porciones generosas,Ubicación,True
CLI-00589,Eduardo Sánchez,2024-11-07,False,Ocasional,Monterrey,Monterrey,1,171.85,171.85,0.0,2025-11-19,5,7,Recomiendo ampliamente este lugar,Ubicación,True
CLI-00590,Ricardo Ramírez,2024-05-29,False,Frecuente,León,León,11,260.25,2862.75,0.0,2026-01-09,5,8,"Excelente comida, muy auténtica",Recomendación,True
CLI-00591,Roberto Cruz,2025-09-10,False,Frecuente,Puebla,Puebla,6,175.36,1052.16,0.0,2026-01-01,4,9,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-00592,Alejandro González,2025-06-15,False,Frecuente,Ciudad de México Sur,Ciudad de México,8,166.54,1332.32,0.0,2026-01-29,4,10,Precios justos y porciones generosas,Recomendación,False
CLI-00593,Sandra López,2025-06-09,False,Regular,Cancún,Cancún,5,322.23,1611.15,0.0,2025-12-23,5,8,"Excelente comida, muy auténtica",Recomendación,True
CLI-00594,Eduardo Martínez,2024-10-06,False,Frecuente,Monterrey,Monterrey,9,167.67,1509.03,0.0,2025-11-09,4,9,Personal muy atento y profesional,Recomendación,False
CLI-00595,Patricia Sánchez,2025-12-19,True,VIP,Puebla,Puebla,20,269.75,5395.0,539.0,2025-12-30,5,7,Personal muy atento y profesional,Ubicación,True
CLI-00596,María García,2024-07-27,False,Frecuente,Ciudad de México Sur,Ciudad de México,6,210.06,1260.36,0.0,2025-11-11,4,10,Ambiente muy agradable para familia,Ubicación,False
CLI-00597,Laura Ortiz,2025-07-16,True,VIP,Guadalajara,Guadalajara,16,208.97,3343.52,334.0,2026-01-26,3,6,Lugar promedio para comer,Ubicación,True
CLI-00598,Laura Sánchez,2024-09-28,False,Ocasional,León,León,1,195.39,195.39,0.0,2025-12-03,3,5,Lugar promedio para comer,Recomendación,True
CLI-00599,Roberto Martínez,2025-09-22,True,VIP,Mérida,Mérida,23,195.3,4491.9,449.0,2025-11-20,2,2,Tuve que esperar mucho por una mesa,Recomendación,True
CLI-00600,Claudia Sánchez,2024-08-26,False,Ocasional,Ciudad de México Sur,Ciudad de México,1,265.92,265.92,0.0,2025-11-14,1,3,La música estaba muy alta,Publicidad,True
CLI-00601,Carlos González,2024-05-11,False,Frecuente,Tijuana,Tijuana,8,136.99,1095.92,0.0,2025-11-21,3,6,"Comida aceptable, nada extraordinario",Ubicación,True
CLI-00602,Ricardo Ramírez,2025-06-29,False,Frecuente,León,León,7,274.24,1919.68,0.0,2026-01-09,4,9,Ambiente muy agradable para familia,Publicidad,True
CLI-00603,Mónica Torres,2025-04-06,False,Regular,Guadalajara,Guadalajara,5,125.09,625.45,0.0,2025-11-04,5,8,"Excelente comida, muy auténtica",Redes Sociales,True
CLI-00604,Ana López,2025-06-19,False,Ocasional,León,León,1,227.5,227.5,0.0,2025-12-23,3,6,"Comida aceptable, nada extraordinario",Redes Sociales,True
CLI-00605,Ana Gómez,2024-06-22,True,Frecuente,Mérida,Mérida,5,162.4,812.0,81.0,2025-12-11,5,10,Los tacos al pastor son los mejores de la ciudad,Ubicación,False
CLI-00606,Laura Rodríguez,2024-05-04,False,Ocasional,Guadalajara,Guadalajara,1,197.71,197.71,0.0,2025-12-20,3,5,"Comida aceptable, nada extraordinario",Redes Sociales,True
CLI-00607,Verónica González,2024-06-25,True,Frecuente,Querétaro,Querétaro,11,191.37,2105.07,210.0,2025-11-18,4,7,El mole es espectacular,Publicidad,True
CLI-00608,Alejandro Morales,2024-08-14,False,Ocasional,Ciudad de México Centro,Ciudad de México,1,302.76,302.76,0.0,2025-12-31,5,8,El servicio fue muy rápido y amable,Publicidad,True
CLI-00609,Luis García,2024-09-17,True,Frecuente,Mérida,Mérida,11,316.65,3483.15,348.0,2026-01-20,1,2,La música estaba muy alta,Recomendación,False
CLI-00610,José Reyes,2024-06-28,True,Frecuente,Ciudad de México Sur,Ciudad de México,8,222.98,1783.84,178.0,2025-12-14,2,5,El lugar estaba muy ruidoso,Publicidad,True
CLI-00611,Eduardo Morales,2025-06-26,False,Frecuente,Cancún,Cancún,8,232.47,1859.76,0.0,2026-01-16,5,7,Los tacos al pastor son los mejores de la ciudad,Ubicación,False
CLI-00612,Roberto Flores,2024-08-13,False,Frecuente,Puebla,Puebla,7,255.45,1788.15,0.0,2026-01-17,5,8,El servicio fue muy rápido y amable,Recomendación,True
CLI-00613,Juan Morales,2025-04-27,False,Regular,Mérida,Mérida,5,284.68,1423.4,0.0,2025-12-10,4,7,Precios justos y porciones generosas,Recomendación,False
CLI-00614,Carlos Sánchez,2024-12-29,False,Regular,Puebla,Puebla,3,303.39,910.17,0.0,2026-01-13,4,7,Los tacos al pastor son los mejores de la ciudad,Ubicación,True
CLI-00615,María González,2025-10-10,False,Frecuente,Monterrey,Monterrey,10,216.07,2160.7,0.0,2026-01-13,5,7,Precios justos y porciones generosas,Recomendación,True
