customer_id,name,preferred_branch,preferred_city,customer_category,acquisition_channel,loyalty_member,accepts_promotions,loyalty_points,satisfaction_score,nps_score,recency_days,frequency,monetary,segment_id,persona
CLI-00523,Diana Díaz,Puebla,Puebla,Ocasional,Recomendación,0.0,1.0,0.0,4,10,79,2,486.5,1,Ocasionales Sensibles a Promoción
CLI-00524,Sandra García,León,León,Frecuente,Recomendación,0.0,1.0,0.0,5,9,63,8,1582.24,1,Ocasionales Sensibles a Promoción
CLI-00525,Diana Torres,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,4,9,64,9,2212.38,1,Ocasionales Sensibles a Promoción
CLI-00526,Alejandro Sánchez,Mérida,Mérida,VIP,Publicidad,1.0,0.0,473.0,4,7,51,21,4731.93,0,Leales Premium
CLI-00527,Gabriela Ortiz,Puebla,Puebla,VIP,Redes Sociales,1.0,0.0,448.0,4,10,21,15,4482.6,0,Leales Premium
CLI-00528,Fernando Hernández,Ciudad de México Centro,Ciudad de México,Frecuente,Ubicación,1.0,1.0,263.0,3,5,58,10,2630.1,2,Ocasionales Sensibles a Promoción
CLI-00529,Gabriela Ortiz,Ciudad de México Centro,Ciudad de México,Ocasional,Publicidad,0.0,1.0,0.0,4,9,34,1,247.73,1,Ocasionales Sensibles a Promoción
CLI-00530,Ana Sánchez,Tijuana,Tijuana,VIP,Google,1.0,1.0,363.0,5,7,85,23,3635.61,0,Leales Premium
CLI-00531,Gabriela Ortiz,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,5,9,13,10,2081.5,1,Ocasionales Sensibles a Promoción
CLI-00532,Patricia García,Mérida,Mérida,VIP,Publicidad,1.0,1.0,306.0,4,8,0,16,3066.24,0,Leales Premium
CLI-00533,Claudia Gómez,Cancún,Cancún,Ocasional,Redes Sociales,0.0,1.0,0.0,4,8,45,2,560.52,1,Ocasionales Sensibles a Promoción
CLI-00534,Claudia Gómez,Tijuana,Tijuana,VIP,Ubicación,1.0,1.0,333.0,4,9,56,13,3335.15,0,Leales Premium
CLI-00535,Luis Rodríguez,Mérida,Mérida,Ocasional,Publicidad,0.0,1.0,0.0,5,8,60,1,376.55,1,Ocasionales Sensibles a Promoción
CLI-00536,José García,Monterrey,Monterrey,VIP,Publicidad,1.0,1.0,624.0,4,8,6,18,6245.46,0,Leales Premium
CLI-00537,Gabriela Torres,Puebla,Puebla,Regular,Ubicación,0.0,1.0,0.0,4,10,5,3,1151.7,1,Ocasionales Sensibles a Promoción
CLI-00538,Fernando Díaz,Cancún,Cancún,Frecuente,Google,0.0,1.0,0.0,4,10,4,6,1391.94,1,Ocasionales Sensibles a Promoción
CLI-00539,Carlos López,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,4,8,61,10,2074.5,1,Ocasionales Sensibles a Promoción
CLI-00540,Verónica Hernández,Guadalajara,Guadalajara,Frecuente,Recomendación,1.0,1.0,182.0,4,8,42,8,1827.2,1,Ocasionales Sensibles a Promoción
CLI-00541,Gabriela Reyes,Puebla,Puebla,Frecuente,Ubicación,0.0,1.0,0.0,5,9,49,8,1309.84,1,Ocasionales Sensibles a Promoción
CLI-00542,Fernando Rivera,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,5,8,12,7,2595.6,1,Ocasionales Sensibles a Promoción
CLI-00543,Fernando García,Ciudad de México Sur,Ciudad de México,Regular,Ubicación,0.0,1.0,0.0,5,8,44,3,368.85,1,Ocasionales Sensibles a Promoción
CLI-00544,Diana Rodríguez,Monterrey,Monterrey,VIP,Recomendación,1.0,0.0,716.0,4,7,23,17,7163.12,0,Leales Premium
CLI-00545,Juan Morales,Guadalajara,Guadalajara,VIP,Publicidad,1.0,1.0,409.0,4,9,54,19,4097.35,0,Leales Premium
CLI-00546,Sandra Sánchez,Tijuana,Tijuana,Frecuente,Publicidad,0.0,1.0,0.0,4,8,41,6,984.9,1,Ocasionales Sensibles a Promoción
CLI-00547,Gabriela Hernández,Querétaro,Querétaro,Regular,Redes Sociales,0.0,0.0,0.0,3,5,51,3,793.44,2,Ocasionales Sensibles a Promoción
CLI-00548,Fernando Morales,Ciudad de México Sur,Ciudad de México,Frecuente,Ubicación,0.0,1.0,0.0,4,7,43,8,2333.44,1,Ocasionales Sensibles a Promoción
CLI-00549,José Rivera,Ciudad de México Sur,Ciudad de México,Regular,Redes Sociales,0.0,1.0,0.0,4,9,39,5,868.0,1,Ocasionales Sensibles a Promoción
CLI-00550,Claudia Pérez,Guadalajara,Guadalajara,Regular,Recomendación,0.0,0.0,0.0,5,7,37,5,507.9,1,Ocasionales Sensibles a Promoción
CLI-00551,Alejandro López,Puebla,Puebla,Frecuente,Publicidad,0.0,0.0,0.0,4,9,33,10,1687.8,1,Ocasionales Sensibles a Promoción
CLI-00552,Diana Pérez,Monterrey,Monterrey,VIP,Recomendación,1.0,1.0,527.0,3,5,3,20,5272.8,0,Leales Premium
CLI-00553,Eduardo Pérez,Ciudad de México Sur,Ciudad de México,Regular,Redes Sociales,0.0,0.0,0.0,2,5,66,4,1315.08,2,Ocasionales Sensibles a Promoción
CLI-00554,Verónica Rodríguez,Tijuana,Tijuana,Frecuente,Recomendación,0.0,0.0,0.0,3,6,8,9,3204.36,2,Ocasionales Sensibles a Promoción
CLI-00555,Mónica Ortiz,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,0.0,0.0,5,9,23,5,859.1,1,Ocasionales Sensibles a Promoción
CLI-00556,Fernando Hernández,Puebla,Puebla,VIP,Ubicación,1.0,0.0,435.0,5,9,27,18,4353.12,0,Leales Premium
CLI-00557,Mónica Cruz,Tijuana,Tijuana,VIP,Google,1.0,1.0,573.0,5,10,54,23,5734.82,0,Leales Premium
CLI-00558,Roberto Gómez,Mérida,Mérida,Frecuente,Redes Sociales,0.0,1.0,0.0,3,6,75,8,2036.48,2,Ocasionales Sensibles a Promoción
CLI-00559,Juan Torres,Cancún,Cancún,Frecuente,Recomendación,1.0,0.0,236.0,4,9,73,9,2365.29,1,Ocasionales Sensibles a Promoción
CLI-00560,Verónica Ramírez,Querétaro,Querétaro,Ocasional,Recomendación,0.0,0.0,0.0,5,7,73,1,203.31,1,Ocasionales Sensibles a Promoción
CLI-00561,Ana Rodríguez,Tijuana,Tijuana,Frecuente,Publicidad,0.0,1.0,0.0,4,7,73,6,1206.36,1,Ocasionales Sensibles a Promoción
CLI-00562,Patricia Flores,Ciudad de México Sur,Ciudad de México,VIP,Redes Sociales,1.0,0.0,590.0,4,9,84,22,5900.84,0,Leales Premium
CLI-00563,Laura Torres,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,1.0,0.0,5,10,85,9,3353.4,1,Ocasionales Sensibles a Promoción
CLI-00564,Alejandro Hernández,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,0.0,0.0,3,6,73,8,1130.16,2,Ocasionales Sensibles a Promoción
CLI-00565,Carlos Cruz,León,León,Ocasional,Recomendación,0.0,0.0,0.0,3,6,9,1,307.05,2,Ocasionales Sensibles a Promoción
CLI-00566,Alejandro Ortiz,Ciudad de México Sur,Ciudad de México,Regular,Recomendación,0.0,1.0,0.0,5,8,69,3,915.72,1,Ocasionales Sensibles a Promoción
CLI-00567,Alejandro Martínez,Querétaro,Querétaro,Frecuente,Recomendación,0.0,0.0,0.0,4,9,33,10,2151.7,1,Ocasionales Sensibles a Promoción
CLI-00568,Roberto Pérez,Guadalajara,Guadalajara,Frecuente,Publicidad,0.0,1.0,0.0,4,7,13,9,2100.96,1,Ocasionales Sensibles a Promoción
CLI-00569,Miguel García,Tijuana,Tijuana,VIP,Publicidad,1.0,1.0,304.0,5,7,14,15,3049.8,0,Leales Premium
CLI-00570,Diana Morales,Ciudad de México Sur,Ciudad de México,Regular,Publicidad,0.0,0.0,0.0,4,7,1,5,776.55,1,Ocasionales Sensibles a Promoción
CLI-00571,Diana Hernández,Mérida,Mérida,Frecuente,Recomendación,0.0,1.0,0.0,3,6,47,8,2319.84,2,Ocasionales Sensibles a Promoción
CLI-00572,Verónica Díaz,Monterrey,Monterrey,Frecuente,Ubicación,0.0,0.0,0.0,5,9,84,6,2188.2,1,Ocasionales Sensibles a Promoción
CLI-00573,Sandra García,Mérida,Mérida,Ocasional,Ubicación,0.0,1.0,0.0,4,10,16,1,212.27,1,Ocasionales Sensibles a Promoción
CLI-00574,Ana López,León,León,Ocasional,Recomendación,0.0,0.0,0.0,4,8,68,2,535.22,1,Ocasionales Sensibles a Promoción
CLI-00575,Mónica Torres,Querétaro,Querétaro,VIP,Redes Sociales,1.0,1.0,554.0,2,1,54,16,5547.84,0,Leales Premium
CLI-00576,Eduardo Flores,Ciudad de México Sur,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,5,9,36,9,2483.82,1,Ocasionales Sensibles a Promoción
CLI-00577,Carlos Torres,Mérida,Mérida,Frecuente,Recomendación,1.0,0.0,386.0,3,7,43,11,3861.66,0,Leales Premium
CLI-00578,Eduardo Morales,Cancún,Cancún,Frecuente,Recomendación,1.0,1.0,328.0,5,9,27,9,3288.69,0,Leales Premium
CLI-00579,Diana Gómez,Monterrey,Monterrey,Frecuente,Redes Sociales,0.0,1.0,0.0,3,7,7,6,2186.88,2,Ocasionales Sensibles a Promoción
CLI-00580,Fernando Ortiz,Cancún,Cancún,Ocasional,Recomendación,0.0,0.0,0.0,4,10,37,2,686.54,1,Ocasionales Sensibles a Promoción
CLI-00581,Juan Flores,Cancún,Cancún,Regular,Publicidad,0.0,1.0,0.0,4,8,72,4,1281.68,1,Ocasionales Sensibles a Promoción
CLI-00582,Ana López,Monterrey,Monterrey,Frecuente,Recomendación,0.0,0.0,0.0,2,2,84,7,1705.41,2,Ocasionales Sensibles a Promoción
CLI-00583,Patricia Morales,Mérida,Mérida,Ocasional,Recomendación,0.0,0.0,0.0,5,10,76,1,153.33,1,Ocasionales Sensibles a Promoción
CLI-00584,Ricardo Díaz,Monterrey,Monterrey,VIP,Redes Sociales,1.0,0.0,275.0,3,6,10,14,2756.04,0,Leales Premium
CLI-00585,Roberto Martínez,Cancún,Cancún,Ocasional,Redes Sociales,0.0,0.0,0.0,4,10,79,2,642.66,1,Ocasionales Sensibles a Promoción
CLI-00586,Fernando Pérez,Puebla,Puebla,Frecuente,Ubicación,0.0,1.0,0.0,5,7,47,7,764.4,1,Ocasionales Sensibles a Promoción
CLI-00587,Sandra Ortiz,Mérida,Mérida,Frecuente,Publicidad,1.0,1.0,293.0,4,10,18,11,2932.27,0,Leales Premium
CLI-00588,Verónica González,Tijuana,Tijuana,Ocasional,Ubicación,0.0,1.0,0.0,4,9,33,2,529.76,1,Ocasionales Sensibles a Promoción
CLI-00589,Eduardo Sánchez,Monterrey,Monterrey,Ocasional,Ubicación,0.0,1.0,0.0,5,7,73,1,171.85,1,Ocasionales Sensibles a Promoción
CLI-00590,Ricardo Ramírez,León,León,Frecuente,Recomendación,0.0,1.0,0.0,5,8,22,11,2862.75,1,Ocasionales Sensibles a Promoción
CLI-00591,Roberto Cruz,Puebla,Puebla,Frecuente,Recomendación,0.0,1.0,0.0,4,9,30,6,1052.16,1,Ocasionales Sensibles a Promoción
CLI-00592,Alejandro González,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,4,10,2,8,1332.32,1,Ocasionales Sensibles a Promoción
CLI-00593,Sandra López,Cancún,Cancún,Regular,Recomendación,0.0,1.0,0.0,5,8,39,5,1611.15,1,Ocasionales Sensibles a Promoción
CLI-00594,Eduardo Martínez,Monterrey,Monterrey,Frecuente,Recomendación,0.0,0.0,0.0,4,9,83,9,1509.03,1,Ocasionales Sensibles a Promoción
CLI-00595,Patricia Sánchez,Puebla,Puebla,VIP,Ubicación,1.0,1.0,539.0,5,7,32,20,5395.0,0,Leales Premium
CLI-00596,María García,Ciudad de México Sur,Ciudad de México,Frecuente,Ubicación,0.0,0.0,0.0,4,10,81,6,1260.36,1,Ocasionales Sensibles a Promoción
CLI-00597,Laura Ortiz,Guadalajara,Guadalajara,VIP,Ubicación,1.0,1.0,334.0,3,6,5,16,3343.52,0,Leales Premium
CLI-00598,Laura Sánchez,León,León,Ocasional,Recomendación,0.0,1.0,0.0,3,5,59,1,195.39,2,Ocasionales Sensibles a Promoción
CLI-00599,Roberto Martínez,Mérida,Mérida,VIP,Recomendación,1.0,1.0,449.0,2,2,72,23,4491.9,0,Leales Premium
CLI-00600,Claudia Sánchez,Ciudad de México Sur,Ciudad de México,Ocasional,Publicidad,0.0,1.0,0.0,1,3,78,1,265.92,2,Ocasionales Sensibles a Promoción
CLI-00601,Carlos González,Tijuana,Tijuana,Frecuente,Ubicación,0.0,1.0,0.0,3,6,71,8,1095.92,2,Ocasionales Sensibles a Promoción
CLI-00602,Ricardo Ramírez,León,León,Frecuente,Publicidad,0.0,1.0,0.0,4,9,22,7,1919.68,1,Ocasionales Sensibles a Promoción
CLI-00603,Mónica Torres,Guadalajara,Guadalajara,Regular,Redes Sociales,0.0,1.0,0.0,5,8,88,5,625.45,1,Ocasionales Sensibles a Promoción
CLI-00604,Ana López,León,León,Ocasional,Redes Sociales,0.0,1.0,0.0,3,6,39,1,227.5,2,Ocasionales Sensibles a Promoción
CLI-00605,Ana Gómez,Mérida,Mérida,Frecuente,Ubicación,1.0,0.0,81.0,5,10,51,5,812.0,1,Ocasionales Sensibles a Promoción
CLI-00606,Laura Rodríguez,Guadalajara,Guadalajara,Ocasional,Redes Sociales,0.0,1.0,0.0,3,5,42,1,197.71,2,Ocasionales Sensibles a Promoción
CLI-00607,Verónica González,Querétaro,Querétaro,Frecuente,Publicidad,1.0,1.0,210.0,4,7,74,11,2105.07,0,Leales Premium
CLI-00608,Alejandro Morales,Ciudad de México Centro,Ciudad de México,Ocasional,Publicidad,0.0,1.0,0.0,5,8,31,1,302.76,1,Ocasionales Sensibles a Promoción
CLI-00609,Luis García,Mérida,Mérida,Frecuente,Recomendación,1.0,0.0,348.0,1,2,11,11,3483.15,2,Ocasionales Sensibles a Promoción
CLI-00610,José Reyes,Ciudad de México Sur,Ciudad de México,Frecuente,Publicidad,1.0,1.0,178.0,2,5,48,8,1783.84,2,Ocasionales Sensibles a Promoción
CLI-00611,Eduardo Morales,Cancún,Cancún,Frecuente,Ubicación,0.0,0.0,0.0,5,7,15,8,1859.76,1,Ocasionales Sensibles a Promoción
CLI-00612,Roberto Flores,Puebla,Puebla,Frecuente,Recomendación,0.0,1.0,0.0,5,8,14,7,1788.15,1,Ocasionales Sensibles a Promoción
CLI-00613,Juan Morales,Mérida,Mérida,Regular,Recomendación,0.0,0.0,0.0,4,7,52,5,1423.4,1,Ocasionales Sensibles a Promoción
CLI-00614,Carlos Sánchez,Puebla,Puebla,Regular,Ubicación,0.0,1.0,0.0,4,7,18,3,910.17,1,Ocasionales Sensibles a Promoción
CLI-00615,María González,Monterrey,Monterrey,Frecuente,Recomendación,0.0,1.0,0.0,5,7,18,10,2160.7,1,Ocasionales Sensibles a Promoción
CLI-00616,Gabriela Reyes,Mérida,Mérida,Regular,Recomendación,0.0,0.0,0.0,5,8,2,3,686.76,1,Ocasionales Sensibles a Promoción
CLI-00617,Verónica Rivera,Monterrey,Monterrey,Regular,Publicidad,0.0,1.0,0.0,5,10,10,3,484.08,1,Ocasionales Sensibles a Promoción
CLI-00618,Gabriela Ortiz,Guadalajara,Guadalajara,VIP,Publicidad,1.0,1.0,327.0,5,9,74,13,3275.74,0,Leales Premium
CLI-00619,José González,León,León,Frecuente,Publicidad,1.0,1.0,163.0,4,7,74,8,1633.44,1,Ocasionales Sensibles a Promoción
CLI-00620,Verónica Ortiz,Puebla,Puebla,Frecuente,Redes Sociales,0.0,1.0,0.0,5,10,32,10,1746.6,1,Ocasionales Sensibles a Promoción
CLI-00621,Eduardo Díaz,Mérida,Mérida,VIP,Recomendación,1.0,1.0,642.0,4,9,64,17,6420.73,0,Leales Premium
CLI-00622,Roberto García,Monterrey,Monterrey,Frecuente,Google,0.0,1.0,0.0,1,1,72,8,1651.52,2,Ocasionales Sensibles a Promoción
CLI-00623,Mónica Torres,León,León,Regular,Redes Sociales,0.0,1.0,0.0,3,5,38,3,1132.35,2,Ocasionales Sensibles a Promoción
CLI-00624,Luis Cruz,Monterrey,Monterrey,Frecuente,Recomendación,0.0,0.0,0.0,4,8,16,7,1168.65,1,Ocasionales Sensibles a Promoción
CLI-00625,Patricia Ramírez,Tijuana,Tijuana,Frecuente,Publicidad,0.0,1.0,0.0,4,8,5,7,1224.86,1,Ocasionales Sensibles a Promoción
CLI-00626,Luis Cruz,Puebla,Puebla,Frecuente,Ubicación,0.0,1.0,0.0,5,8,1,7,1362.69,1,Ocasionales Sensibles a Promoción
CLI-00627,Laura Pérez,Mérida,Mérida,Frecuente,Google,0.0,1.0,0.0,5,9,45,11,2661.23,1,Ocasionales Sensibles a Promoción
CLI-00628,Miguel Pérez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,1.0,0.0,107.0,5,8,48,5,1074.1,1,Ocasionales Sensibles a Promoción
CLI-00629,Ricardo Reyes,Ciudad de México Sur,Ciudad de México,VIP,Recomendación,1.0,1.0,464.0,5,7,66,24,4643.76,0,Leales Premium
CLI-00630,Ana Gómez,Ciudad de México Centro,Ciudad de México,Frecuente,Redes Sociales,0.0,1.0,0.0,3,7,72,10,2362.8,2,Ocasionales Sensibles a Promoción
CLI-00631,Patricia González,Monterrey,Monterrey,Frecuente,Publicidad,0.0,0.0,0.0,4,10,68,8,640.0,1,Ocasionales Sensibles a Promoción
CLI-00632,Diana Rodríguez,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,1.0,0.0,4,10,10,6,1049.22,1,Ocasionales Sensibles a Promoción
CLI-00633,Roberto Gómez,Ciudad de México Centro,Ciudad de México,Frecuente,Redes Sociales,1.0,0.0,84.0,5,9,65,5,846.7,1,Ocasionales Sensibles a Promoción
CLI-00634,Patricia Díaz,Ciudad de México Sur,Ciudad de México,VIP,Redes Sociales,1.0,1.0,169.0,5,7,12,12,1699.68,0,Leales Premium
CLI-00635,Diana Ortiz,Puebla,Puebla,Frecuente,Publicidad,0.0,1.0,0.0,4,9,73,6,1377.9,1,Ocasionales Sensibles a Promoción
CLI-00636,María Pérez,Ciudad de México Centro,Ciudad de México,Ocasional,Redes Sociales,0.0,1.0,0.0,3,5,41,2,718.38,2,Ocasionales Sensibles a Promoción
CLI-00637,Verónica García,Cancún,Cancún,Frecuente,Redes Sociales,0.0,1.0,0.0,4,9,32,10,2252.8,1,Ocasionales Sensibles a Promoción
CLI-00638,Roberto Gómez,Guadalajara,Guadalajara,Ocasional,Ubicación,0.0,1.0,0.0,5,8,70,1,256.55,1,Ocasionales Sensibles a Promoción
CLI-00639,María González,Tijuana,Tijuana,Ocasional,Recomendación,0.0,1.0,0.0,2,2,17,2,509.54,2,Ocasionales Sensibles a Promoción
CLI-00640,Diana Torres,Guadalajara,Guadalajara,Frecuente,Recomendación,0.0,1.0,0.0,5,9,67,7,734.02,1,Ocasionales Sensibles a Promoción
CLI-00641,Juan Morales,Querétaro,Querétaro,Frecuente,Publicidad,1.0,1.0,261.0,5,8,45,9,2619.09,0,Leales Premium
CLI-00642,Laura Sánchez,Mérida,Mérida,Ocasional,Redes Sociales,0.0,1.0,0.0,3,5,11,1,297.12,2,Ocasionales Sensibles a Promoción
CLI-00643,Sandra González,Querétaro,Querétaro,Ocasional,Redes Sociales,0.0,0.0,0.0,5,10,87,2,203.74,1,Ocasionales Sensibles a Promoción
CLI-00644,Laura Flores,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,1.0,0.0,2,1,4,5,1031.3,2,Ocasionales Sensibles a Promoción
CLI-00645,Laura Sánchez,Cancún,Cancún,VIP,Redes Sociales,1.0,1.0,505.0,5,8,10,18,5055.12,0,Leales Premium
CLI-00646,Eduardo González,Ciudad de México Centro,Ciudad de México,Ocasional,Publicidad,0.0,1.0,0.0,4,10,16,2,456.8,1,Ocasionales Sensibles a Promoción
CLI-00647,Juan González,Puebla,Puebla,VIP,Google,1.0,1.0,609.0,5,10,63,22,6092.9,0,Leales Premium
CLI-00648,Fernando Sánchez,Puebla,Puebla,Regular,Publicidad,0.0,0.0,0.0,5,8,39,5,1881.55,1,Ocasionales Sensibles a Promoción
CLI-00649,Alejandro Díaz,Puebla,Puebla,Frecuente,Google,0.0,1.0,0.0,5,7,79,7,1666.0,1,Ocasionales Sensibles a Promoción
CLI-00650,María Rivera,Monterrey,Monterrey,Regular,Ubicación,0.0,1.0,0.0,5,8,33,5,1521.7,1,Ocasionales Sensibles a Promoción
CLI-00651,Verónica Martínez,Cancún,Cancún,Frecuente,Ubicación,0.0,0.0,0.0,4,7,40,9,1432.71,1,Ocasionales Sensibles a Promoción
CLI-00652,Carlos Reyes,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,0.0,0.0,3,6,65,7,1575.91,2,Ocasionales Sensibles a Promoción
CLI-00653,Ricardo Rivera,Cancún,Cancún,Regular,Publicidad,0.0,0.0,0.0,5,10,9,3,1231.38,1,Ocasionales Sensibles a Promoción
CLI-00654,Verónica Ortiz,Puebla,Puebla,Frecuente,Redes Sociales,0.0,0.0,0.0,5,7,59,10,3510.4,1,Ocasionales Sensibles a Promoción
CLI-00655,Luis Rodríguez,Querétaro,Querétaro,Ocasional,Google,0.0,1.0,0.0,3,7,13,1,208.5,2,Ocasionales Sensibles a Promoción
CLI-00656,Luis Morales,Guadalajara,Guadalajara,Regular,Publicidad,0.0,1.0,0.0,5,8,34,3,925.74,1,Ocasionales Sensibles a Promoción
CLI-00657,Gabriela Díaz,Cancún,Cancún,Frecuente,Recomendación,0.0,1.0,0.0,4,7,19,9,720.0,1,Ocasionales Sensibles a Promoción
CLI-00658,Verónica Ramírez,Querétaro,Querétaro,Regular,Redes Sociales,0.0,1.0,0.0,4,8,73,3,606.18,1,Ocasionales Sensibles a Promoción
CLI-00659,Ricardo Ramírez,Ciudad de México Sur,Ciudad de México,Ocasional,Publicidad,0.0,0.0,0.0,5,10,78,2,847.22,1,Ocasionales Sensibles a Promoción
CLI-00660,Sandra Ortiz,Guadalajara,Guadalajara,VIP,Redes Sociales,1.0,1.0,568.0,5,10,85,19,5688.98,0,Leales Premium
CLI-00661,Patricia Flores,Puebla,Puebla,Frecuente,Redes Sociales,0.0,1.0,0.0,3,7,8,9,1794.6,2,Ocasionales Sensibles a Promoción
CLI-00662,Luis Díaz,Cancún,Cancún,Frecuente,Ubicación,0.0,0.0,0.0,4,7,44,7,1854.51,1,Ocasionales Sensibles a Promoción
CLI-00663,José Hernández,Querétaro,Querétaro,VIP,Recomendación,1.0,0.0,463.0,5,7,35,14,4639.46,0,Leales Premium
CLI-00664,Laura Sánchez,Ciudad de México Sur,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,4,10,78,7,1814.33,1,Ocasionales Sensibles a Promoción
CLI-00665,Patricia Morales,Tijuana,Tijuana,VIP,Google,1.0,1.0,277.0,5,8,25,17,2774.74,0,Leales Premium
CLI-00666,Miguel López,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,1.0,0.0,5,7,6,10,1775.4,1,Ocasionales Sensibles a Promoción
CLI-00667,Roberto Rodríguez,Monterrey,Monterrey,Regular,Redes Sociales,0.0,0.0,0.0,4,7,30,5,1887.25,1,Ocasionales Sensibles a Promoción
CLI-00668,Mónica López,Mérida,Mérida,Frecuente,Google,0.0,1.0,0.0,3,7,5,11,880.0,2,Ocasionales Sensibles a Promoción
CLI-00669,Ricardo González,Querétaro,Querétaro,Frecuente,Recomendación,0.0,1.0,0.0,5,9,64,11,3449.6,1,Ocasionales Sensibles a Promoción
CLI-00670,Gabriela Reyes,Querétaro,Querétaro,Frecuente,Ubicación,0.0,1.0,0.0,2,1,15,6,2036.7,2,Ocasionales Sensibles a Promoción
CLI-00671,Alejandro Flores,Tijuana,Tijuana,Frecuente,Google,1.0,1.0,255.0,4,8,60,10,2558.9,0,Leales Premium
CLI-00672,Alejandro Cruz,Mérida,Mérida,Regular,Ubicación,0.0,1.0,0.0,4,8,7,3,561.72,1,Ocasionales Sensibles a Promoción
CLI-00673,Verónica López,Tijuana,Tijuana,Frecuente,Recomendación,0.0,1.0,0.0,5,8,60,9,1630.08,1,Ocasionales Sensibles a Promoción
CLI-00674,Miguel Gómez,Mérida,Mérida,Frecuente,Redes Sociales,1.0,0.0,101.0,4,9,62,8,1017.04,1,Ocasionales Sensibles a Promoción
CLI-00675,José Reyes,Tijuana,Tijuana,Ocasional,Publicidad,0.0,0.0,0.0,4,7,36,2,426.76,1,Ocasionales Sensibles a Promoción
CLI-00676,Sandra Rivera,Mérida,Mérida,Frecuente,Recomendación,0.0,0.0,0.0,4,9,21,9,2493.81,1,Ocasionales Sensibles a Promoción
CLI-00677,Gabriela Pérez,Guadalajara,Guadalajara,Regular,Publicidad,0.0,1.0,0.0,1,1,20,4,1009.4,2,Ocasionales Sensibles a Promoción
CLI-00678,José Gómez,Cancún,Cancún,Frecuente,Recomendación,0.0,0.0,0.0,5,10,33,9,3609.0,1,Ocasionales Sensibles a Promoción
CLI-00679,María Gómez,Querétaro,Querétaro,Ocasional,Recomendación,0.0,1.0,0.0,2,1,88,2,750.54,2,Ocasionales Sensibles a Promoción
CLI-00680,Claudia González,Ciudad de México Centro,Ciudad de México,Frecuente,Ubicación,1.0,1.0,239.0,4,10,18,8,2397.36,1,Ocasionales Sensibles a Promoción
CLI-00681,Mónica García,Querétaro,Querétaro,Frecuente,Recomendación,1.0,0.0,164.0,5,9,20,6,1643.58,1,Ocasionales Sensibles a Promoción
CLI-00682,Ana Ortiz,León,León,Regular,Google,0.0,1.0,0.0,4,7,37,3,677.64,1,Ocasionales Sensibles a Promoción
CLI-00683,María Torres,Cancún,Cancún,Frecuente,Recomendación,0.0,1.0,0.0,5,8,40,10,2498.0,1,Ocasionales Sensibles a Promoción
CLI-00684,Ana Rivera,Cancún,Cancún,Frecuente,Recomendación,0.0,1.0,0.0,2,3,49,8,1036.0,2,Ocasionales Sensibles a Promoción
CLI-00685,Patricia Sánchez,León,León,Frecuente,Google,0.0,1.0,0.0,5,7,70,6,1246.02,1,Ocasionales Sensibles a Promoción
CLI-00686,Fernando García,Puebla,Puebla,Frecuente,Redes Sociales,0.0,1.0,0.0,2,4,19,8,1860.64,2,Ocasionales Sensibles a Promoción
CLI-00687,Luis Díaz,Ciudad de México Sur,Ciudad de México,Frecuente,Redes Sociales,0.0,1.0,0.0,5,9,70,6,1035.42,1,Ocasionales Sensibles a Promoción
CLI-00688,Ana González,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,4,8,12,8,968.08,1,Ocasionales Sensibles a Promoción
CLI-00689,Claudia Morales,Querétaro,Querétaro,Frecuente,Recomendación,0.0,0.0,0.0,5,7,48,6,1634.94,1,Ocasionales Sensibles a Promoción
CLI-00690,Diana Reyes,Cancún,Cancún,Frecuente,Ubicación,1.0,0.0,85.0,4,10,37,5,854.15,1,Ocasionales Sensibles a Promoción
CLI-00691,Claudia Ramírez,Mérida,Mérida,Frecuente,Google,0.0,1.0,0.0,3,5,45,8,1935.2,2,Ocasionales Sensibles a Promoción
CLI-00692,María Reyes,Tijuana,Tijuana,VIP,Recomendación,1.0,0.0,450.0,3,6,49,19,4504.9,0,Leales Premium
CLI-00693,Mónica Ortiz,Monterrey,Monterrey,Frecuente,Recomendación,0.0,1.0,0.0,4,10,12,8,866.72,1,Ocasionales Sensibles a Promoción
